,player_id,Player,Nation,Pos,Squad,Comp,Age,Predicted_Gls
617,1655,Sekou Koita,MLI,FW,RB Salzburg,Austrian Bundesliga,23,0.193900927901268
618,1656,Petar Ratkov,SRB,FW,RB Salzburg,Austrian Bundesliga,20,0.13357266783714294
619,1657,Nico Mantl,GER,GK,RB Salzburg,Austrian Bundesliga,23,0.0026022735983133316
620,1658,Luka Sučić,CRO,FW,RB Salzburg,Austrian Bundesliga,21,0.0026022735983133316
621,1659,Leandro Morgalla,GER,DF,RB Salzburg,Austrian Bundesliga,19,0.0026022735983133316
622,1660,Fernando,BRA,FW,RB Salzburg,Austrian Bundesliga,24,0.0
623,1661,Nicolás Capaldo,ARG,MF,RB Salzburg,Austrian Bundesliga,26,0.0026022735983133316
624,1666,Callum McGregor,SCO,MF,Celtic,Scottish Premiership,30,0.0032619982957839966
625,1667,Matt O'Riley,DEN,MF,Celtic,Scottish Premiership,22,0.10130473971366882
626,1668,Daizen Maeda,JPN,FW,Celtic,Scottish Premiership,25,0.027585702016949654
627,1669,Greg Taylor,SCO,DF,Celtic,Scottish Premiership,25,0.0026022735983133316
628,1670,Joe Hart,ENG,GK,Celtic,Scottish Premiership,36,0.0026022735983133316
629,1671,Kyogo Furuhashi,JPN,FW,Celtic,Scottish Premiership,28,0.11044110357761383
630,1672,David Turnbull,SCO,MF,Celtic,Scottish Premiership,24,0.10729701817035675
631,1673,Liam Scales,IRL,DF,Celtic,Scottish Premiership,25,0.0026022735983133316
632,1674,Alistair Johnston,CAN,DF,Celtic,Scottish Premiership,24,0.0026022735983133316
633,1675,Gustaf Lagerbielke,SWE,DF,Celtic,Scottish Premiership,23,0.0026022735983133316
634,1676,Liel Abada,ISR,FW,Celtic,Scottish Premiership,21,0.05407937243580818
635,1677,Anthony Ralston,SCO,DF,Celtic,Scottish Premiership,24,0.0026022735983133316
636,1678,Yang Hyunjun,KOR,FW,Celtic,Scottish Premiership,21,0.0
637,1679,Maik Nawrocki,POL,DF,Celtic,Scottish Premiership,22,0.0026022735983133316
638,1680,Cameron Carter-Vickers,USA,DF,Celtic,Scottish Premiership,25,0.0026022735983133316
639,1681,Reo Hatate,JPN,MF,Celtic,Scottish Premiership,25,0.06337384879589081
640,1682,James Forrest,SCO,FW,Celtic,Scottish Premiership,32,0.0026022735983133316
641,1683,Nathaniel Phillips,ENG,DF,Celtic,Scottish Premiership,26,0.0026022735983133316
642,1684,Scott Bain,SCO,GK,Celtic,Scottish Premiership,31,0.0026022735983133316
643,1685,Oh Hyeongyu,KOR,FW,Celtic,Scottish Premiership,22,0.0026022735983133316
644,1686,Odin Thiago Holm,NOR,MF,Celtic,Scottish Premiership,20,0.0026022735983133316
645,1687,Stephen Welsh,SCO,DF,Celtic,Scottish Premiership,23,0.0026022735983133316
646,1688,Alexandro Bernabei,ARG,DF,Celtic,Scottish Premiership,23,0.0026022735983133316
647,1689,Luis Enrique Palma,HON,MF,Celtic,Scottish Premiership,23,0.0026022735983133316
648,1690,Sead Haksabanović,MNE,"FW,MF",Celtic,Scottish Premiership,24,0.0026022735983133316
649,1691,Tomoki Iwata,JPN,"DF,MF",Celtic,Scottish Premiership,26,0.0026022735983133316
650,1692,Carl Starfelt,SWE,DF,Celtic,Scottish Premiership,28,0.0026022735983133316
651,1693,Paulo Bernardo,POR,MF,Celtic,Scottish Premiership,21,0.0026022735983133316
652,1696,Omri Glazer,ISR,GK,Red Star Belgrade,Serbian SuperLiga,27,0.0026022735983133316
653,1697,Marko Stamenic,NZL,MF,Red Star Belgrade,Serbian SuperLiga,21,0.0032619982957839966
654,1698,Peter Olayinka,NGA,"FW,MF",Red Star Belgrade,Serbian SuperLiga,27,0.027585702016949654
655,1699,Aleksandar Dragović,AUT,"DF,MF",Red Star Belgrade,Serbian SuperLiga,32,0.003230620175600052
656,1700,Osman Bukari,GHA,"FW,MF",Red Star Belgrade,Serbian SuperLiga,24,0.07946467399597168
657,1701,Jean-Philippe Krasso,CIV,FW,Red Star Belgrade,Serbian SuperLiga,26,0.15222880244255066
658,1702,Vladimir Lučić,SRB,FW,Red Star Belgrade,Serbian SuperLiga,21,0.031703270971775055
659,1703,Srđan Mijailović,SRB,MF,Red Star Belgrade,Serbian SuperLiga,29,0.03331836313009262
660,1704,Stefan Mitrović,SRB,MF,Red Star Belgrade,Serbian SuperLiga,21,0.03917532414197922
661,1705,Kings Kangwa,ZAM,MF,Red Star Belgrade,Serbian SuperLiga,24,0.0
662,1706,Miloš Degenek,AUS,"DF,MF",Red Star Belgrade,Serbian SuperLiga,29,0.0026022735983133316
663,1707,Milan Rodić,SRB,DF,Red Star Belgrade,Serbian SuperLiga,32,0.04737313836812973
664,1708,Mirko Ivanić,MNE,MF,Red Star Belgrade,Serbian SuperLiga,30,0.0026022735983133316
665,1709,Uroš Spajić,SRB,DF,Red Star Belgrade,Serbian SuperLiga,30,0.0026022735983133316
666,1710,Kosta Nedeljković,SRB,DF,Red Star Belgrade,Serbian SuperLiga,17,0.0026022735983133316
667,1711,Cherif Ndiaye,SEN,"FW,MF",Red Star Belgrade,Serbian SuperLiga,27,0.0026022735983133316
668,1712,Guélor Kanga,GAB,MF,Red Star Belgrade,Serbian SuperLiga,33,0.07504929602146149
669,1713,Jovan Šljivić,SRB,MF,Red Star Belgrade,Serbian SuperLiga,17,0.0026022735983133316
670,1714,Lazar Nikolić,SRB,MF,Red Star Belgrade,Serbian SuperLiga,24,0.0026022735983133316
671,1715,Jovan Mijatović,SRB,FW,Red Star Belgrade,Serbian SuperLiga,18,0.22649365663528442
672,1716,Hwang In-beom,KOR,MF,Red Star Belgrade,Serbian SuperLiga,27,0.0026022735983133316
673,1717,Uroš Kabić,SRB,MF,Red Star Belgrade,Serbian SuperLiga,19,0.0026022735983133316
674,1718,Nemanja Milunović,SRB,DF,Red Star Belgrade,Serbian SuperLiga,34,0.0026022735983133316
675,1719,Irakli Azarov,GEO,DF,Red Star Belgrade,Serbian SuperLiga,21,0.0026022735983133316
676,1720,Aleksandar Katai,SRB,"FW,MF",Red Star Belgrade,Serbian SuperLiga,32,0.0026022735983133316
677,1727,Saidy Janko,GAM,DF,BSC Young Boys,Swiss Super League,27,0.0026022735983133316
678,1728,Mohamed Aly Camara,GUI,DF,BSC Young Boys,Swiss Super League,26,0.0026022735983133316
679,1729,Anthony Racioppi,SUI,GK,BSC Young Boys,Swiss Super League,24,0.0026022735983133316
680,1730,Filip Ugrinic,SUI,"MF,FW",BSC Young Boys,Swiss Super League,24,0.026968173682689667
681,1731,Meschak Elia,COD,FW,BSC Young Boys,Swiss Super League,26,0.030241234228014946
682,1732,Aurele Amenda,SUI,DF,BSC Young Boys,Swiss Super League,20,0.0026022735983133316
683,1733,Joel Monteiro,POR,MF,BSC Young Boys,Swiss Super League,24,0.11443589627742767
684,1734,Loris Benito,SUI,DF,BSC Young Boys,Swiss Super League,31,0.03764185309410095
685,1735,Jean-Pierre Nsame,CMR,FW,BSC Young Boys,Swiss Super League,30,0.15304647386074066
686,1736,Darian Males,SUI,MF,BSC Young Boys,Swiss Super League,22,0.0022532381117343903
687,1737,Cedric Itten,SUI,FW,BSC Young Boys,Swiss Super League,26,0.07325410842895508
688,1738,Łukasz Łakomy,POL,"MF,FW",BSC Young Boys,Swiss Super League,22,0.04632071778178215
689,1739,Cheikh Niasse,SEN,MF,BSC Young Boys,Swiss Super League,23,0.0026022735983133316
690,1740,Fabian Rieder,SUI,"MF,FW",BSC Young Boys,Swiss Super League,21,0.04865745082497597
691,1741,Noah Persson,SWE,DF,BSC Young Boys,Swiss Super League,20,0.0026022735983133316
692,1742,Silvère Ganvoula M'Boussy,CGO,FW,BSC Young Boys,Swiss Super League,27,0.05050026252865791
693,1743,Sandro Lauper,SUI,MF,BSC Young Boys,Swiss Super League,26,0.0026022735983133316
694,1744,Fabian Lustenberger,SUI,DF,BSC Young Boys,Swiss Super League,35,0.07585546374320984
695,1745,Ulisses Garcia,SUI,DF,BSC Young Boys,Swiss Super League,27,0.0
696,1746,Kastriot Imeri,SUI,MF,BSC Young Boys,Swiss Super League,23,0.0
697,1747,Ebrima Colley,GAM,MF,BSC Young Boys,Swiss Super League,23,0.0
698,1748,David von Ballmoos,SUI,GK,BSC Young Boys,Swiss Super League,28,0.0026022735983133316
699,1749,Miguel Chaiwa,ZAM,MF,BSC Young Boys,Swiss Super League,19,0.0026022735983133316
700,1750,Lewin Blum,SUI,DF,BSC Young Boys,Swiss Super League,22,0.0026022735983133316
701,1751,Donat Rrudhani,KVX,MF,BSC Young Boys,Swiss Super League,24,0.0026022735983133316
702,1753,Dmytro Kryskiv,UKR,MF,Shakhtar Donetsk,Ukrainian Premier League,22,0.04012112691998482
703,1754,Oleksandr Zubkov,UKR,"MF,FW",Shakhtar Donetsk,Ukrainian Premier League,27,0.003285406157374382
704,1755,Dmytro Riznyk,UKR,GK,Shakhtar Donetsk,Ukrainian Premier League,24,0.0026022735983133316
705,1756,Danylo Sikan,UKR,"FW,MF",Shakhtar Donetsk,Ukrainian Premier League,22,0.027502797544002533
706,1757,Mykola Matviyenko,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,27,0.07585546374320984
707,1758,Giorgi Gocholeishvili,GEO,DF,Shakhtar Donetsk,Ukrainian Premier League,22,0.00027758441865444183
708,1759,Oleksii Kashchuk,UKR,"MF,FW",Shakhtar Donetsk,Ukrainian Premier League,23,0.09986662864685059
709,1760,Taras Stepanenko,UKR,MF,Shakhtar Donetsk,Ukrainian Premier League,34,0.0026022735983133316
710,1761,Irakli Azarov,GEO,DF,Shakhtar Donetsk,Ukrainian Premier League,21,0.002726437523961067
711,1762,Dmytro Topalov,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,25,0.0026022735983133316
712,1763,Eduard Kozik,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,20,0.0025782808661460876
713,1764,Artem Bondarenko,UKR,MF,Shakhtar Donetsk,Ukrainian Premier League,23,0.001779794692993164
714,1765,Yehor Nazaryna,UKR,MF,Shakhtar Donetsk,Ukrainian Premier League,26,0.08676590025424957
715,1766,Lassina Franck Traoré,BFA,FW,Shakhtar Donetsk,Ukrainian Premier League,22,0.13083887100219727
716,1767,Yukhym Konoplia,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,24,0.0026022735983133316
717,1768,Heorhii Sudakov,UKR,MF,Shakhtar Donetsk,Ukrainian Premier League,21,0.12127044796943665
718,1769,Dmytro Chygrynskiy,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,36,0.0026022735983133316
719,1770,Yaroslav Rakitskiy,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,34,0.0026022735983133316
720,1771,Kevin Kelsy,VEN,FW,Shakhtar Donetsk,Ukrainian Premier League,19,0.0026022735983133316
721,1772,Oleh Ocheretko,UKR,MF,Shakhtar Donetsk,Ukrainian Premier League,20,0.0026022735983133316
722,1773,Stav Lemkin,ISR,DF,Shakhtar Donetsk,Ukrainian Premier League,20,0.0026022735983133316
723,1774,Valerii Bondar,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,24,0.0026022735983133316
724,1775,Artur Rudko,UKR,GK,Shakhtar Donetsk,Ukrainian Premier League,31,0.0026022735983133316
725,1776,Bohdan Viunnyk,UKR,FW,Shakhtar Donetsk,Ukrainian Premier League,21,0.06234268471598625
726,1777,Novatus Dismas,TAN,MF,Shakhtar Donetsk,Ukrainian Premier League,21,0.0026022735983133316
727,1778,Newerton,BRA,FW,Shakhtar Donetsk,Ukrainian Premier League,18,0.0026022735983133316
728,1779,Denil Castillo,ECU,MF,Shakhtar Donetsk,Ukrainian Premier League,19,0.0026022735983133316
729,1780,Marian Faryna,UKR,DF,Shakhtar Donetsk,Ukrainian Premier League,20,0.0026022735983133316
730,1781,Pedrinho,BRA,DF,Shakhtar Donetsk,Ukrainian Premier League,21,0.0026022735983133316
731,1782,Eguinaldo,BRA,MF,Shakhtar Donetsk,Ukrainian Premier League,19,0.0026022735983133316
