,player_id,Player,Nation,Pos,Squad,Comp,Age,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
363,1363,Felix Passlack,GER,DF,Dortmund,Bundesliga,24,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56
364,1364,Patric,ESP,DF,Lazio,Serie A,29,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
365,1365,Benjamin Pavard,FRA,DF,Bayern Munich,Bundesliga,26,0.15,0.04,0.19,0.15,0.19,0.09,0.09,0.18,0.09,0.18
366,1366,Pedri,ESP,MF,Barcelona,La Liga,19,0.27,0.05,0.32,0.27,0.32,0.22,0.23,0.45,0.22,0.45
367,1367,Pedro,ESP,FW,Lazio,Serie A,35,0.19,0.14,0.33,0.19,0.33,0.16,0.13,0.29,0.16,0.29
368,1368,Jordan Pefok,USA,FW,Union Berlin,Bundesliga,26,0.27,0.27,0.53,0.27,0.53,0.3,0.12,0.42,0.19,0.31
369,1369,Luca Pellegrini,ITA,DF,Lazio,Serie A,23,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.04,0.15
370,1370,Facundo Pellistri,URU,"FW,MF",Manchester Utd,Premier League,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1371,Timothee Pembele,FRA,DF,Paris S-G,Ligue 1,19,0.0,0.34,0.34,0.0,0.34,0.05,0.11,0.17,0.05,0.17
372,1372,Iñaki Peña,ESP,GK,Barcelona,La Liga,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1373,Danilo Pereira,POR,"DF,MF",Paris S-G,Ligue 1,30,0.07,0.0,0.07,0.07,0.07,0.09,0.02,0.1,0.09,0.1
374,1374,Máximo Perrone,ARG,MF,Manchester City,Premier League,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,1375,Kalvin Phillips,ENG,MF,Manchester City,Premier League,26,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.14,0.1,0.14
376,1376,Gerard Piqué,ESP,DF,Barcelona,La Liga,35,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09
377,1377,Tommaso Pobega,ITA,MF,Milan,Serie A,23,0.2,0.0,0.2,0.2,0.2,0.15,0.03,0.17,0.15,0.17
378,1378,Matteo Politano,ITA,FW,Napoli,Serie A,28,0.23,0.23,0.46,0.08,0.31,0.32,0.28,0.6,0.13,0.41
379,1379,Nick Pope,ENG,GK,Newcastle Utd,Premier League,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1380,Łukasz Poręba,POL,MF,Lens,Ligue 1,22,0.0,0.35,0.35,0.0,0.35,0.2,0.23,0.44,0.2,0.44
381,1381,Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,28,0.44,0.22,0.66,0.44,0.66,0.29,0.39,0.68,0.29,0.68
382,1382,Ivan Provedel,ITA,GK,Lazio,Serie A,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,1383,Tymoteusz Puchacz,POL,DF,Union Berlin,Bundesliga,23,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
384,1384,Ștefan Radu,ROU,FW,Lazio,Serie A,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,1385,Ivan Rakitić,CRO,MF,Sevilla,La Liga,34,0.05,0.15,0.2,0.0,0.15,0.17,0.1,0.26,0.09,0.18
386,1386,Sergio Ramos,ESP,DF,Paris S-G,Ligue 1,36,0.07,0.03,0.1,0.07,0.1,0.06,0.01,0.06,0.06,0.06
387,1387,Aaron Ramsdale,ENG,GK,Arsenal,Premier League,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1388,Raphinha,BRA,FW,Barcelona,La Liga,25,0.3,0.3,0.61,0.3,0.61,0.41,0.43,0.83,0.41,0.83
389,1389,Marcus Rashford,ENG,FW,Manchester Utd,Premier League,24,0.53,0.16,0.69,0.53,0.69,0.48,0.11,0.59,0.48,0.59
390,1390,Giacomo Raspadori,ITA,"FW,MF",Napoli,Serie A,22,0.2,0.2,0.4,0.2,0.4,0.35,0.13,0.47,0.35,0.47
391,1391,David Raum,GER,"DF,MF",RB Leipzig,Bundesliga,24,0.0,0.11,0.11,0.0,0.11,0.03,0.25,0.28,0.03,0.28
392,1392,Ante Rebić,CRO,"FW,MF",Milan,Serie A,28,0.28,0.18,0.46,0.28,0.46,0.32,0.19,0.5,0.32,0.5
393,1393,Sergio Reguilón,ESP,DF,Atlético Madrid,La Liga,25,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18
394,1394,Karim Rekik,NED,DF,Sevilla,La Liga,27,0.08,0.08,0.15,0.08,0.15,0.06,0.01,0.07,0.06,0.07
395,1395,Álex Remiro,ESP,GK,Real Sociedad,La Liga,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1396,Marco Reus,GER,"MF,FW",Dortmund,Bundesliga,33,0.4,0.27,0.67,0.33,0.6,0.34,0.17,0.51,0.29,0.46
397,1397,Gio Reyna,USA,"FW,MF",Dortmund,Bundesliga,19,1.01,0.29,1.3,0.86,1.15,0.62,0.18,0.81,0.51,0.69
398,1398,Chadi Riad,MAR,MF,Barcelona,La Liga,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,1399,Diego Rico,ESP,DF,Real Sociedad,La Liga,29,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09
400,1400,Matt Ritchie,SCO,"FW,MF",Newcastle Utd,Premier League,32,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24
401,1401,Sergi Roberto,ESP,"DF,MF",Barcelona,La Liga,30,0.28,0.07,0.34,0.28,0.34,0.17,0.06,0.23,0.17,0.23
402,1402,Rodri,ESP,MF,Manchester City,Premier League,26,0.06,0.19,0.25,0.06,0.25,0.14,0.13,0.27,0.14,0.27
403,1403,Rodrygo,BRA,"FW,MF",Real Madrid,La Liga,21,0.34,0.3,0.64,0.3,0.61,0.52,0.26,0.78,0.49,0.75
404,1404,Alessio Romagnoli,ITA,DF,Lazio,Serie A,27,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.05,0.04,0.05
405,1405,Iván Romero,ESP,MF,Sevilla,La Liga,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,1406,Luka Romero,ARG,FW,Lazio,Serie A,17,0.6,0.0,0.6,0.6,0.6,0.52,0.04,0.55,0.52,0.55
407,1407,Cristiano Ronaldo,POR,FW,Manchester Utd,Premier League,37,0.17,0.0,0.17,0.17,0.17,0.32,0.07,0.4,0.32,0.4
408,1408,Tom Rothe,GER,DF,Dortmund,Bundesliga,17,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26
409,1409,Jérôme Roussillon,FRA,DF,Union Berlin,Bundesliga,29,0.0,0.19,0.19,0.0,0.19,0.05,0.11,0.16,0.05,0.16
410,1410,Amir Rrahmani,KVX,DF,Napoli,Serie A,28,0.07,0.04,0.11,0.07,0.11,0.07,0.04,0.11,0.07,0.11
411,1411,Antonio Rüdiger,GER,DF,Real Madrid,La Liga,29,0.04,0.0,0.04,0.04,0.04,0.07,0.0,0.07,0.07,0.07
412,1412,Mário Rui,POR,DF,Napoli,Serie A,31,0.0,0.31,0.31,0.0,0.31,0.03,0.2,0.24,0.03,0.24
413,1413,Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,26,0.14,0.1,0.24,0.14,0.24,0.13,0.1,0.23,0.13,0.23
414,1414,Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,24,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1
415,1415,Julian Ryerson,NOR,DF,Dortmund,Bundesliga,24,0.06,0.06,0.13,0.06,0.13,0.03,0.1,0.13,0.03,0.13
416,1416,Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,29,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
417,1417,Marcel Sabitzer,AUT,MF,Manchester Utd,Premier League,28,0.0,0.14,0.14,0.0,0.14,0.11,0.13,0.24,0.11,0.24
418,1418,Marcel Sabitzer,AUT,MF,Bayern Munich,Bundesliga,28,0.14,0.14,0.29,0.14,0.29,0.15,0.05,0.2,0.15,0.2
419,1419,Umar Sadiq,NGA,FW,Real Sociedad,La Liga,25,1.1,0.0,1.1,1.1,1.1,0.5,0.0,0.5,0.5,0.5
420,1420,Alexis Saelemaekers,BEL,"FW,DF",Milan,Serie A,23,0.13,0.19,0.32,0.13,0.32,0.16,0.27,0.42,0.16,0.42
421,1421,Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,27,0.7,0.0,0.7,0.7,0.7,0.46,0.13,0.59,0.46,0.59
422,1422,Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,25,0.08,0.4,0.48,0.08,0.48,0.13,0.37,0.5,0.13,0.5
423,1423,Bukayo Saka,ENG,FW,Arsenal,Premier League,20,0.4,0.31,0.71,0.34,0.65,0.32,0.24,0.56,0.26,0.5
424,1424,Kike Salas,ESP,DF,Sevilla,La Liga,20,0.24,0.24,0.49,0.24,0.49,0.04,0.05,0.09,0.04,0.09
425,1425,William Saliba,FRA,DF,Arsenal,Premier League,21,0.07,0.04,0.11,0.07,0.11,0.03,0.04,0.08,0.03,0.08
426,1426,Brice Samba,FRA,GK,Lens,Ligue 1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,1427,Albert Sambi Lokonga,BEL,MF,Arsenal,Premier League,22,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
428,1428,Renato Sanches,POR,MF,Paris S-G,Ligue 1,24,0.25,0.0,0.25,0.25,0.25,0.14,0.21,0.35,0.14,0.35
429,1429,Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,22,0.32,0.16,0.48,0.32,0.48,0.22,0.27,0.49,0.22,0.49
430,1430,Leroy Sané,GER,"MF,FW",Bayern Munich,Bundesliga,26,0.36,0.31,0.67,0.36,0.67,0.38,0.19,0.57,0.38,0.57
431,1431,Pablo Sarabia,ESP,"FW,MF",Paris S-G,Ligue 1,30,0.0,0.0,0.0,0.0,0.0,0.32,0.33,0.64,0.32,0.64
432,1432,Bouna Sarr,SEN,FW,Bayern Munich,Bundesliga,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,1433,Stefan Savić,MNE,DF,Atlético Madrid,La Liga,31,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
434,1434,András Schäfer,HUN,MF,Union Berlin,Bundesliga,23,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07
435,1435,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,30,0.03,0.08,0.11,0.03,0.11,0.14,0.09,0.23,0.14,0.23
436,1436,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,24,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06
437,1437,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,22,0.16,0.2,0.36,0.16,0.36,0.06,0.07,0.13,0.06,0.13
438,1438,Manuel Sebastián,ESP,MF,Sevilla,La Liga,18,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
439,1439,Paul Seguin,GER,MF,Union Berlin,Bundesliga,27,0.13,0.39,0.52,0.13,0.52,0.16,0.26,0.41,0.16,0.41
440,1440,Luke Shaw,ENG,DF,Manchester Utd,Premier League,27,0.04,0.07,0.11,0.04,0.11,0.04,0.13,0.16,0.04,0.16
441,1441,Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1442,André Silva,POR,FW,RB Leipzig,Bundesliga,26,0.21,0.16,0.36,0.21,0.36,0.47,0.15,0.62,0.47,0.62
443,1443,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,27,0.16,0.2,0.37,0.16,0.37,0.09,0.13,0.22,0.09,0.22
444,1444,David Silva,ESP,MF,Real Sociedad,La Liga,36,0.09,0.23,0.33,0.09,0.33,0.18,0.17,0.35,0.18,0.35
445,1445,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,22,0.06,0.06,0.12,0.06,0.12,0.1,0.08,0.18,0.1,0.18
446,1446,Giovanni Simeone,ARG,FW,Napoli,Serie A,27,0.89,0.22,1.11,0.89,1.11,0.3,0.26,0.56,0.3,0.56
447,1447,Tim Skarke,GER,"DF,MF",Union Berlin,Bundesliga,25,0.0,0.0,0.0,0.0,0.0,0.39,0.02,0.41,0.39,0.41
448,1448,Leo Skiri Østigård,NOR,DF,Napoli,Serie A,22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
449,1449,Milan Škriniar,SVK,DF,Inter,Serie A,27,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
450,1450,Emile Smith Rowe,ENG,"MF,FW",Arsenal,Premier League,22,0.0,1.05,1.05,0.0,1.05,0.14,0.36,0.5,0.14,0.5
451,1451,Cédric Soares,POR,DF,Arsenal,Premier League,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,1452,Alex Sola,ESP,DF,Real Sociedad,La Liga,23,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
453,1453,Carlos Soler,ESP,MF,Paris S-G,Ligue 1,25,0.23,0.15,0.38,0.23,0.38,0.12,0.11,0.23,0.12,0.23
454,1454,Yann Sommer,SUI,GK,Bayern Munich,Bundesliga,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,1455,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,31,0.21,0.27,0.47,0.18,0.44,0.31,0.24,0.55,0.24,0.48
456,1456,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,22,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
457,1457,John Stones,ENG,"DF,MF",Manchester City,Premier League,28,0.1,0.1,0.2,0.1,0.2,0.05,0.07,0.12,0.05,0.12
458,1458,Niklas Süle,GER,DF,Dortmund,Bundesliga,26,0.08,0.13,0.21,0.08,0.21,0.09,0.09,0.19,0.09,0.19
459,1459,Suso,ESP,"MF,FW",Sevilla,La Liga,28,0.17,0.34,0.51,0.17,0.51,0.1,0.24,0.34,0.1,0.34
460,1460,Dominik Szoboszlai,HUN,"MF,FW",RB Leipzig,Bundesliga,21,0.22,0.29,0.52,0.18,0.48,0.2,0.3,0.5,0.17,0.47
461,1461,Alexander Sørloth,NOR,FW,Real Sociedad,La Liga,26,0.45,0.11,0.57,0.45,0.57,0.48,0.16,0.64,0.48,0.64
462,1462,Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1463,Matt Targett,ENG,DF,Newcastle Utd,Premier League,26,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.07
464,1464,Ciprian Tătărușanu,ROU,GK,Milan,Serie A,36,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03
465,1465,Aurélien Tchouaméni,FRA,MF,Real Madrid,La Liga,22,0.0,0.17,0.17,0.0,0.17,0.08,0.09,0.17,0.08,0.17
466,1466,Mathys Tel,FRA,FW,Bayern Munich,Bundesliga,17,1.08,0.0,1.08,1.08,1.08,0.58,0.14,0.72,0.58,0.72
467,1467,Alex Telles,BRA,DF,Sevilla,La Liga,29,0.0,0.13,0.13,0.0,0.13,0.03,0.11,0.14,0.03,0.14
468,1468,Marc-André ter Stegen,GER,GK,Barcelona,La Liga,30,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
469,1469,Malick Thiaw,GER,DF,Milan,Serie A,20,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
470,1470,Adrien Thomasson,FRA,"MF,FW",Lens,Ligue 1,28,0.35,0.35,0.7,0.35,0.7,0.21,0.2,0.41,0.21,0.41
471,1471,Morten Thorsby,NOR,MF,Union Berlin,Bundesliga,26,0.11,0.11,0.22,0.11,0.22,0.09,0.05,0.14,0.09,0.14
472,1472,Kieran Tierney,SCO,DF,Arsenal,Premier League,25,0.0,0.11,0.11,0.0,0.11,0.04,0.04,0.08,0.04,0.08
473,1473,Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,23,0.0,0.14,0.14,0.0,0.14,0.03,0.08,0.11,0.03,0.11
474,1474,Fikayo Tomori,ENG,DF,Milan,Serie A,24,0.03,0.03,0.07,0.03,0.07,0.04,0.03,0.07,0.04,0.07
475,1475,Sandro Tonali,ITA,MF,Milan,Serie A,22,0.07,0.23,0.3,0.07,0.3,0.08,0.19,0.27,0.08,0.27
476,1476,Pablo Torre,ESP,"FW,MF",Barcelona,La Liga,19,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.31,0.02,0.31
477,1477,Ferrán Torres,ESP,"FW,MF",Barcelona,La Liga,22,0.26,0.13,0.39,0.26,0.39,0.32,0.26,0.58,0.27,0.53
478,1478,Óliver Torres,ESP,"MF,FW",Sevilla,La Liga,27,0.13,0.04,0.17,0.13,0.17,0.11,0.14,0.25,0.11,0.25
479,1479,Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,35,0.0,0.3,0.3,0.0,0.3,0.04,0.16,0.2,0.04,0.2
480,1480,Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,31,0.03,0.19,0.22,0.03,0.22,0.02,0.33,0.36,0.02,0.36
481,1481,Leandro Trossard,BEL,FW,Arsenal,Premier League,27,0.1,0.97,1.06,0.1,1.06,0.18,0.46,0.64,0.18,0.64
482,1482,Beñat Turrientes,ESP,"MF,FW",Real Sociedad,La Liga,20,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13
483,1483,Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1484,Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,23,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04
485,1485,Jesús Vallejo,ESP,DF,Real Madrid,La Liga,25,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.29,1.29,1.29
486,1486,Federico Valverde,URU,"MF,FW",Real Madrid,La Liga,24,0.25,0.14,0.4,0.25,0.4,0.15,0.23,0.38,0.15,0.38
487,1487,Raphaël Varane,FRA,DF,Manchester Utd,Premier League,29,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
488,1488,Lucas Vázquez,ESP,DF,Real Madrid,La Liga,31,0.31,0.08,0.39,0.31,0.39,0.15,0.13,0.28,0.15,0.28
489,1489,Matías Vecino,URU,MF,Lazio,Serie A,30,0.11,0.0,0.11,0.11,0.11,0.13,0.03,0.16,0.13,0.16
490,1490,Marco Verratti,ITA,MF,Paris S-G,Ligue 1,29,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.14,0.03,0.14
491,1491,Gabriel Vidovic,CRO,FW,Bayern Munich,Bundesliga,18,0.0,4.74,4.74,0.0,4.74,0.0,0.39,0.39,0.0,0.39
492,1492,Fabio Vieira,POR,"MF,FW",Arsenal,Premier League,22,0.18,0.35,0.53,0.18,0.53,0.15,0.44,0.58,0.15,0.58
493,1493,Vitinha,POR,MF,Paris S-G,Ligue 1,22,0.07,0.11,0.18,0.07,0.18,0.11,0.11,0.22,0.11,0.22
494,1494,Aster Vranckx,BEL,MF,Milan,Serie A,19,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.12,0.02,0.12
495,1495,Stefan de Vrij,NED,DF,Inter,Serie A,30,0.05,0.0,0.05,0.05,0.05,0.1,0.01,0.11,0.1,0.11
496,1496,Kyle Walker,ENG,DF,Manchester City,Premier League,32,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
497,1497,Aaron Wan-Bissaka,ENG,DF,Manchester Utd,Premier League,24,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.14,0.07,0.14
498,1498,Paul Wanner,GER,MF,Bayern Munich,Bundesliga,16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25
499,1499,Wout Weghorst,NED,"FW,MF",Manchester Utd,Premier League,29,0.0,0.11,0.11,0.0,0.11,0.23,0.13,0.36,0.23,0.36
500,1500,Timo Werner,GER,"FW,MF",RB Leipzig,Bundesliga,26,0.42,0.14,0.56,0.42,0.56,0.42,0.15,0.57,0.42,0.57
501,1501,Ben White,ENG,DF,Arsenal,Premier League,24,0.06,0.15,0.21,0.06,0.21,0.04,0.09,0.13,0.04,0.13
502,1502,Joe Willock,ENG,MF,Newcastle Utd,Premier League,22,0.11,0.21,0.32,0.11,0.32,0.25,0.21,0.46,0.25,0.46
503,1503,Callum Wilson,ENG,FW,Newcastle Utd,Premier League,30,0.86,0.24,1.1,0.72,0.96,0.84,0.13,0.97,0.72,0.85
504,1504,Axel Witsel,BEL,"DF,MF",Atlético Madrid,La Liga,33,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05
505,1505,Marius Wolf,GER,DF,Dortmund,Bundesliga,27,0.06,0.06,0.11,0.06,0.11,0.07,0.16,0.23,0.07,0.23
506,1506,Chris Wood,NZL,FW,Newcastle Utd,Premier League,30,0.4,0.0,0.4,0.2,0.2,0.37,0.06,0.43,0.21,0.27
507,1507,Christopher Wooh,CMR,MF,Lens,Ligue 1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1508,Granit Xhaka,SUI,MF,Arsenal,Premier League,29,0.21,0.21,0.42,0.21,0.42,0.14,0.16,0.3,0.14,0.3
509,1509,Lamine Yamal,ESP,FW,Barcelona,La Liga,15,0.0,0.0,0.0,0.0,0.0,3.94,0.0,3.94,3.94,3.94
510,1510,Mattia Zaccagni,ITA,FW,Lazio,Serie A,27,0.32,0.19,0.52,0.29,0.49,0.22,0.15,0.36,0.19,0.34
511,1511,Warren Zaire-Emery,FRA,"MF,DF",Paris S-G,Ligue 1,16,0.19,0.0,0.19,0.19,0.19,0.14,0.04,0.18,0.14,0.18
512,1512,Andre-Frank Zambo Anguissa,CMR,MF,Napoli,Serie A,26,0.09,0.15,0.24,0.09,0.24,0.13,0.08,0.21,0.13,0.21
513,1513,Alessandro Zanoli,ITA,DF,Napoli,Serie A,21,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47
514,1514,Mattia Zanotti,ITA,DF,Inter,Serie A,19,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23
515,1515,Karim Zedadka,FRA,FW,Napoli,Serie A,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,1516,Alessio Zerbin,ITA,FW,Napoli,Serie A,23,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
517,1517,Piotr Zieliński,POL,MF,Napoli,Serie A,28,0.12,0.31,0.43,0.12,0.43,0.14,0.29,0.43,0.14,0.43
518,1518,Oleksandr Zinchenko,UKR,DF,Arsenal,Premier League,25,0.04,0.08,0.13,0.04,0.13,0.06,0.06,0.12,0.06,0.12
519,1519,Igor Zubeldia,ESP,DF,Real Sociedad,La Liga,25,0.04,0.04,0.07,0.04,0.07,0.03,0.01,0.04,0.03,0.04
520,1520,Martín Zubimendi,ESP,MF,Real Sociedad,La Liga,23,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.11,0.06,0.11
521,1521,Martin Ødegaard,NOR,MF,Arsenal,Premier League,23,0.43,0.2,0.63,0.43,0.63,0.29,0.23,0.52,0.29,0.52
0,1522,Odisseas Vlachodimos,GRE,GK,SL Benfica,Liga Portugal,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1523,Álex Grimaldo,ESP,DF,SL Benfica,Liga Portugal,26.0,0.0214285714285714,0.04,0.0614285714285714,0.0128571428571428,0.0528571428571428,0.0171428571428571,0.0557142857142857,0.0714285714285714,0.01,0.0657142857142857
2,1524,João Mário,POR,FW,SL Benfica,Liga Portugal,29.0,0.0828571428571428,0.0342857142857142,0.1171428571428571,0.0485714285714285,0.0828571428571428,0.09,0.0357142857142857,0.1257142857142857,0.0514285714285714,0.0871428571428571
3,1525,Nicolás Otamendi,ARG,DF,SL Benfica,Liga Portugal,34.0,0.0042857142857142,0.0,0.0042857142857142,0.0042857142857142,0.0042857142857142,0.0114285714285714,0.0014285714285714,0.0128571428571428,0.0114285714285714,0.0128571428571428
4,1526,António Silva,POR,DF,SL Benfica,Liga Portugal,18.0,0.0142857142857142,0.0,0.0142857142857142,0.0142857142857142,0.0142857142857142,0.02,0.0014285714285714,0.0214285714285714,0.0185714285714285,0.02
5,1527,Gonçalo Ramos,POR,FW,SL Benfica,Liga Portugal,21.0,0.1071428571428571,0.0114285714285714,0.1185714285714285,0.1071428571428571,0.1185714285714285,0.1142857142857143,0.0128571428571428,0.1285714285714286,0.1142857142857143,0.1285714285714286
6,1528,Rafa Silva,POR,"MF,FW",SL Benfica,Liga Portugal,29.0,0.0471428571428571,0.0242857142857142,0.0714285714285714,0.0471428571428571,0.0714285714285714,0.0699999999999999,0.0342857142857142,0.1042857142857142,0.0657142857142857,0.0999999999999999
7,1529,Florentino Luís,POR,MF,SL Benfica,Liga Portugal,22.0,0.0,0.0185714285714285,0.0185714285714285,0.0,0.0185714285714285,0.0071428571428571,0.01,0.0185714285714285,0.0071428571428571,0.0185714285714285
8,1530,Fredrik Aursnes,NOR,"FW,MF",SL Benfica,Liga Portugal,26.0,0.0114285714285714,0.0242857142857142,0.0357142857142857,0.0114285714285714,0.0357142857142857,0.0242857142857142,0.0185714285714285,0.0442857142857142,0.02,0.0385714285714285
9,1531,David Neres,BRA,"FW,MF",SL Benfica,Liga Portugal,25.0,0.04,0.0528571428571428,0.0914285714285714,0.04,0.0914285714285714,0.0357142857142857,0.0514285714285714,0.0871428571428571,0.0357142857142857,0.0871428571428571
10,1532,Alexander Bah,DEN,DF,SL Benfica,Liga Portugal,24.0,0.0071428571428571,0.0271428571428571,0.0342857142857142,0.0071428571428571,0.0342857142857142,0.0028571428571428,0.0371428571428571,0.04,0.0028571428571428,0.04
11,1533,Enzo Fernández,ARG,MF,SL Benfica,Liga Portugal,21.0,0.01,0.0471428571428571,0.0557142857142857,0.01,0.0557142857142857,0.02,0.0342857142857142,0.0528571428571428,0.02,0.0528571428571428
12,1534,Chiquinho,POR,MF,SL Benfica,Liga Portugal,27.0,0.01,0.0,0.01,0.01,0.01,0.0114285714285714,0.02,0.0314285714285714,0.0114285714285714,0.0314285714285714
13,1535,Gilberto,BRA,DF,SL Benfica,Liga Portugal,29.0,0.0328571428571428,0.0157142857142857,0.0485714285714285,0.0328571428571428,0.0485714285714285,0.0185714285714285,0.0457142857142857,0.0642857142857143,0.0185714285714285,0.0642857142857143
14,1536,Morato,BRA,DF,SL Benfica,Liga Portugal,21.0,0.02,0.0,0.02,0.02,0.02,0.0057142857142857,0.0,0.0057142857142857,0.0057142857142857,0.0057142857142857
15,1537,João Neves,POR,"MF,FW",SL Benfica,Liga Portugal,17.0,0.0214285714285714,0.0,0.0214285714285714,0.0214285714285714,0.0214285714285714,0.0385714285714285,0.0057142857142857,0.0442857142857142,0.0385714285714285,0.0442857142857142
