,Player,Nation,Pos,Squad,Comp,Age,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
449,Ulisses Garcia,ch SUI,DF,BSC Young Boys,sui Swiss Super League,27-262,0.0,0.17714285714285713,0.17714285714285713,0.0,0.17714285714285713,0.0,0.17714285714285713,0.17714285714285713,0.0,0.17714285714285713
450,Kastriot Imeri,ch SUI,MF,BSC Young Boys,sui Swiss Super League,23-095,0.0,0.09857142857142856,0.09857142857142856,0.0,0.09857142857142856,0.0,0.09857142857142856,0.09857142857142856,0.0,0.09857142857142856
451,Ebrima Colley,gm GAM,MF,BSC Young Boys,sui Swiss Super League,23-241,0.0,0.12285714285714286,0.12285714285714286,0.0,0.12285714285714286,0.0,0.12285714285714286,0.12285714285714286,0.0,0.12285714285714286
452,David von Ballmoos,ch SUI,GK,BSC Young Boys,sui Swiss Super League,28-274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Miguel Chaiwa,zm ZAM,MF,BSC Young Boys,sui Swiss Super League,19-176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Lewin Blum,ch SUI,DF,BSC Young Boys,sui Swiss Super League,22-080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Donat Rrudhani,xk KVX,MF,BSC Young Boys,sui Swiss Super League,24-151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Marvin Keller,ch SUI,GK,BSC Young Boys,sui Swiss Super League,21-089,,,,,,,,,,
459,Anatolii Trubin,ua UKR,GK,Shakhtar Donetsk,ukr Ukrainian Premier League,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Mykola Matviyenko,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,26.0,0.01,0.015714285714285715,0.025714285714285714,0.01,0.025714285714285714,0.01,0.015714285714285715,0.025714285714285714,0.01,0.025714285714285714
461,Heorhii Sudakov,ua UKR,"MF,FW",Shakhtar Donetsk,ukr Ukrainian Premier League,19.0,0.028571428571428574,0.038571428571428576,0.06714285714285714,0.022857142857142857,0.06142857142857143,0.028571428571428574,0.038571428571428576,0.06714285714285714,0.022857142857142857,0.06142857142857143
462,Taras Stepanenko,ua UKR,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,32.0,0.018571428571428572,0.018571428571428572,0.037142857142857144,0.018571428571428572,0.037142857142857144,0.018571428571428572,0.018571428571428572,0.037142857142857144,0.018571428571428572,0.037142857142857144
463,Valerii Bondar,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,23.0,0.005714285714285714,0.005714285714285714,0.011428571428571429,0.005714285714285714,0.011428571428571429,0.005714285714285714,0.005714285714285714,0.011428571428571429,0.005714285714285714,0.011428571428571429
464,Artem Bondarenko,ua UKR,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,21.0,0.05285714285714286,0.028571428571428574,0.08142857142857142,0.047142857142857146,0.07571428571428572,0.05285714285714286,0.028571428571428574,0.08142857142857142,0.047142857142857146,0.07571428571428572
465,Bohdan Mykhaylychenko,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,25.0,0.015714285714285715,0.022857142857142857,0.038571428571428576,0.015714285714285715,0.038571428571428576,0.015714285714285715,0.022857142857142857,0.038571428571428576,0.015714285714285715,0.038571428571428576
466,Yukhym Konoplia,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,22.0,0.02,0.0,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02
467,Danylo Sikan,ua UKR,"FW,MF",Shakhtar Donetsk,ukr Ukrainian Premier League,21.0,0.09999999999999999,0.011428571428571429,0.11,0.08857142857142856,0.09999999999999999,0.09999999999999999,0.011428571428571429,0.11,0.08857142857142856,0.09999999999999999
468,Oleksandr Zubkov,ua UKR,"MF,FW",Shakhtar Donetsk,ukr Ukrainian Premier League,25.0,0.06,0.03571428571428571,0.09571428571428572,0.06,0.09571428571428572,0.06,0.03571428571428571,0.09571428571428572,0.06,0.09571428571428572
469,Yaroslav Rakitskiy,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,32.0,0.012857142857142857,0.038571428571428576,0.05142857142857143,0.012857142857142857,0.05142857142857143,0.012857142857142857,0.038571428571428576,0.05142857142857143,0.012857142857142857,0.05142857142857143
470,Lassina Franck Traoré,bf BFA,FW,Shakhtar Donetsk,ukr Ukrainian Premier League,21.0,0.04857142857142858,0.03571428571428571,0.08428571428571428,0.04857142857142858,0.08428571428571428,0.04857142857142858,0.03571428571428571,0.08428571428571428,0.04857142857142858,0.08428571428571428
471,Dmytro Kryskiv,ua UKR,"MF,FW",Shakhtar Donetsk,ukr Ukrainian Premier League,21.0,0.06142857142857143,0.049999999999999996,0.11142857142857143,0.06142857142857143,0.11142857142857143,0.06142857142857143,0.049999999999999996,0.11142857142857143,0.06142857142857143,0.11142857142857143
472,Neven Đurasek,hr CRO,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,23.0,0.014285714285714287,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.028571428571428574
473,Mykhailo Mudryk,ua UKR,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,21.0,0.09857142857142856,0.08428571428571428,0.1842857142857143,0.06999999999999999,0.15571428571428572,0.09857142857142856,0.08428571428571428,0.1842857142857143,0.06999999999999999,0.15571428571428572
474,Giorgi Gocholeishvili,ge GEO,"DF,FW",Shakhtar Donetsk,ukr Ukrainian Premier League,21.0,0.017142857142857144,0.0,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.0,0.017142857142857144,0.017142857142857144,0.017142857142857144
475,Serhiy Kryvtsov,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,Yehor Nazaryna,ua UKR,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Kevin Kelsy,ve VEN,FW,Shakhtar Donetsk,ukr Ukrainian Premier League,18.0,0.1285714285714286,0.025714285714285714,0.1542857142857143,0.1285714285714286,0.1542857142857143,0.1285714285714286,0.025714285714285714,0.1542857142857143,0.1285714285714286,0.1542857142857143
478,Lucas Taylor,br BRA,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,27.0,0.028571428571428574,0.055714285714285716,0.08428571428571428,0.028571428571428574,0.08428571428571428,0.028571428571428574,0.055714285714285716,0.08428571428571428,0.028571428571428574,0.08428571428571428
479,Ivan Petryak,ua UKR,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,28.0,0.03,0.03,0.06,0.03,0.06,0.03,0.03,0.06,0.03,0.06
480,Maryan Shved,ua UKR,"FW,MF",Shakhtar Donetsk,ukr Ukrainian Premier League,25.0,0.0642857142857143,0.0642857142857143,0.1285714285714286,0.0642857142857143,0.1285714285714286,0.0642857142857143,0.0642857142857143,0.1285714285714286,0.0642857142857143,0.1285714285714286
481,Oleh Ocheretko,ua UKR,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,19.0,0.028571428571428574,0.0,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.0,0.028571428571428574,0.028571428571428574,0.028571428571428574
482,Dmytro Topalov,ua UKR,"DF,MF",Shakhtar Donetsk,ukr Ukrainian Premier League,24.0,0.0,0.032857142857142856,0.032857142857142856,0.0,0.032857142857142856,0.0,0.032857142857142856,0.032857142857142856,0.0,0.032857142857142856
483,Andriy Totovytskyi,ua UKR,"MF,FW",Shakhtar Donetsk,ukr Ukrainian Premier League,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Andriy Pyatov,ua UKR,GK,Shakhtar Donetsk,ukr Ukrainian Premier League,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Marian Farina,be BEL,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Andriy Boryachuk,ua UKR,"DF,FW",Shakhtar Donetsk,ukr Ukrainian Premier League,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Anton Hlushchenko,ua UKR,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,Oleksiy Shevchenko,ua UKR,GK,Shakhtar Donetsk,ukr Ukrainian Premier League,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Husrav Toirov,tj TJK,MF,Shakhtar Donetsk,ukr Ukrainian Premier League,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Viktor Korniienko,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Eduard Kozik,ua UKR,DF,Shakhtar Donetsk,ukr Ukrainian Premier League,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,Andrii Kulakov,ua UKR,FW,Shakhtar Donetsk,ukr Ukrainian Premier League,23.0,,,,,,,,,,
493,Tymur Puzankov,ua UKR,GK,Shakhtar Donetsk,ukr Ukrainian Premier League,19.0,,,,,,,,,,
494,Dmytro Riznyk,ua UKR,GK,Shakhtar Donetsk,ukr Ukrainian Premier League,23.0,,,,,,,,,,
